"id","ReceiptNo","DOP","ClassRegisterID","Admission","Tuition","Transport","Uniform","Lunch","Exams","BookLvy","Activity","OtheLvy"
"1122","7697","2021-05-18","494","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1123","7698","2021-05-18","669","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1124","7699","2021-05-18","532","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1125","7700","2021-05-18","491","0.00","2700.00","0.00","0.00","1800.00","200.00","200.00","100.00","0.00"
"1126","7701","2021-05-18","568","0.00","2100.00","2700.00","0.00","1800.00","200.00","200.00","100.00","0.00"
"1127","7702","2021-05-17","584","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1128","7703","2021-05-18","457","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1129","7704","2021-05-18","425","0.00","2700.00","2100.00","0.00","1800.00","200.00","200.00","100.00","0.00"
"1130","7705","2021-05-18","608","0.00","2100.00","2100.00","0.00","1800.00","200.00","200.00","100.00","0.00"
"1131","7706","2021-05-18","458","0.00","2700.00","1600.00","0.00","1200.00","200.00","200.00","100.00","0.00"
"1132","7707","2021-05-16","410","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1133","7708","2021-05-17","553","0.00","100.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1134","7709","2021-05-17","500","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1135","7710","2021-05-18","557","0.00","300.00","1100.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1136","7711","2021-05-18","642","0.00","300.00","1100.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1137","7713","2021-05-18","539","0.00","2350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1138","7714","2021-05-18","644","0.00","1400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1139","7715","2021-05-19","621","0.00","2100.00","2700.00","0.00","1800.00","200.00","200.00","100.00","0.00"
"1140","7716","2021-05-19","443","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1141","7717","2021-05-19","531","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1142","7719","2021-05-18","632","0.00","1000.00","700.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1143","7720","2021-05-18","545","0.00","2100.00","1200.00","0.00","1200.00","200.00","200.00","100.00","0.00"
"1144","7721","2021-05-19","636","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1145","7722","2021-05-14","498","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1146","7718","2021-05-17","682","500.00","2000.00","0.00","1400.00","600.00","200.00","200.00","100.00","0.00"
"1147","7723","2021-05-19","468","0.00","900.00","1300.00","700.00","600.00","200.00","200.00","100.00","0.00"
"1148","7724","2021-05-19","581","0.00","1500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1149","7725","2021-05-20","631","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1150","7726","2021-05-20","526","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1151","7727","2021-05-20","609","0.00","400.00","1000.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1152","7728","2021-05-20","610","0.00","400.00","1000.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1153","7733","2021-05-20","589","0.00","1800.00","1100.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1154","7735","2021-05-20","424","0.00","900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1155","7736","2021-05-21","607","0.00","900.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1156","7737","2021-05-21","664","0.00","600.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1157","7738","2021-05-21","619","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1158","7739","2021-05-21","620","0.00","600.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1159","7740","2021-05-21","631","0.00","0.00","0.00","0.00","100.00","200.00","200.00","100.00","0.00"
"1160","7741","2021-05-21","486","0.00","0.00","0.00","0.00","200.00","200.00","200.00","100.00","0.00"
"1162","7743","2021-05-20","651","0.00","0.00","300.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1163","7744","2021-05-20","618","0.00","0.00","0.00","200.00","0.00","0.00","0.00","0.00","0.00"
"1164","7745","2021-05-21","449","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1165","7746","2021-05-21","503","0.00","1000.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1166","7747","2021-05-21","683","500.00","0.00","0.00","1400.00","50.00","0.00","0.00","0.00","50.00"
"1167","7748","2021-05-21","683","0.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00"
"1168","7749","2021-05-21","596","0.00","0.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1169","7753","2021-05-21","417","0.00","1100.00","800.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1170","7754","2021-05-21","530","0.00","0.00","0.00","1600.00","0.00","0.00","0.00","0.00","0.00"
"1171","7755","2021-05-24","564","0.00","0.00","400.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1172","7756","2021-05-24","483","0.00","0.00","400.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1174","7757","2021-05-24","476","0.00","850.00","0.00","0.00","0.00","0.00","50.00","100.00","0.00"
"1175","7758","2021-05-24","627","0.00","0.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00"
"1176","7759","2021-05-24","587","0.00","0.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00"
"1177","7760","2021-05-24","528","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1179","7761","2021-05-24","548","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1180","7762","2021-05-24","518","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1181","7763","2021-05-24","571","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1182","7764","2021-05-24","516","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1183","7765","2021-05-24","510","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1184","7766","2021-05-24","508","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1185","7767","2021-05-24","441","0.00","750.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1186","7768","2021-05-24","660","0.00","1250.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1187","7769","2021-05-24","472","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1188","7770","2021-05-24","604","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1189","7771","2021-05-24","544","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1190","7772","2021-05-24","590","0.00","800.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1191","7773","2021-05-21","671","0.00","1000.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1192","7774","2021-05-24","592","0.00","0.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1193","7776","2021-05-25","614","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1194","7777","2021-05-25","444","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1195","7778","2021-05-25","487","0.00","1250.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1196","7779","2021-05-25","645","0.00","750.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1197","7780","2021-05-25","605","0.00","200.00","700.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1198","7782","2021-05-25","575","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1199","7783","2021-05-25","593","0.00","0.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1200","7784","2021-05-25","680","0.00","200.00","0.00","200.00","0.00","0.00","0.00","100.00","0.00"
"1201","7785","2021-05-25","459","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1202","7786","2021-05-25","442","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1203","7787","2021-05-25","462","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1204","7788","2021-05-25","467","0.00","0.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1205","7789","2021-05-25","456","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1206","7790","2021-05-25","552","0.00","350.00","0.00","0.00","0.00","50.00","200.00","100.00","0.00"
"1207","7791","2021-05-25","454","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1208","7792","2021-05-25","505","0.00","2000.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1209","7793","2021-05-25","667","0.00","800.00","700.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1210","7794","2021-05-25","523","0.00","4400.00","0.00","0.00","100.00","200.00","200.00","100.00","0.00"
"1211","7795","2021-05-25","598","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1212","7796","2021-05-25","457","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1213","7797","2021-05-25","666","0.00","0.00","300.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1214","7798","2021-05-25","601","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1215","7799","2021-05-25","644","0.00","0.00","400.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1216","7800","2021-05-25","539","0.00","0.00","400.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1217","7801","2021-05-26","607","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1218","7802","2021-05-26","664","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1219","7803","2021-05-26","631","0.00","0.00","500.00","0.00","500.00","0.00","0.00","0.00","0.00"
"1220","7805","2021-05-26","486","0.00","0.00","600.00","0.00","400.00","0.00","0.00","0.00","0.00"
"1221","7806","2021-05-26","498","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1222","7807","2021-05-26","643","0.00","0.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1223","7808","2021-05-25","502","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1224","7810","2021-05-26","500","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1225","7811","2021-05-27","533","0.00","1000.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1226","7812","2021-05-27","672","0.00","1000.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1227","7813","2021-05-27","507","0.00","200.00","700.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1228","7815","2021-05-27","492","0.00","4650.00","0.00","0.00","0.00","150.00","200.00","100.00","0.00"
"1229","7816","2021-05-27","606","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","70.00"
"1230","7817","2021-05-27","601","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1231","7818","2021-05-27","410","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1232","7819","2021-05-27","662","0.00","900.00","0.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1233","7820","2021-05-26","499","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1234","7821","2021-05-27","436","0.00","3700.00","3300.00","0.00","1800.00","200.00","200.00","100.00","0.00"
"1235","7822","2021-05-28","463","0.00","400.00","0.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1236","7823","2021-05-28","601","0.00","800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1237","7824","2021-05-28","574","0.00","1000.00","0.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1238","7828","2021-05-18","668","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1239","7829","2021-05-31","640","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1240","7830","2021-05-31","501","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1241","7831","2021-05-31","513","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1242","7832","2021-05-31","446","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1243","7833","2021-05-31","435","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1244","7834","2021-05-31","548","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1245","7835","2021-05-31","651","0.00","900.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1246","7836","2021-05-31","450","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1247","7837","2021-05-31","575","0.00","0.00","0.00","0.00","0.00","200.00","200.00","0.00","0.00"
"1248","7838","2021-06-02","587","0.00","100.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1249","7839","2021-06-02","627","0.00","100.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1250","7840","2021-06-02","513","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1251","7841","2021-06-02","433","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1252","7842","2021-06-02","481","0.00","550.00","0.00","0.00","0.00","200.00","200.00","50.00","0.00"
"1253","7843","2021-06-02","498","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1254","7844","2021-06-02","479","0.00","0.00","1100.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1255","7845","2021-06-02","648","0.00","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1256","7846","2021-06-02","619","0.00","400.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1257","7847","2021-06-02","639","0.00","900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1258","7848","2021-06-02","469","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1259","7849","2021-06-02","527","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1260","7850","2021-06-02","653","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1261","7854","2021-06-08","627","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1262","7855","2021-06-08","587","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1263","7856","2021-06-08","444","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1264","7857","2021-06-08","478","0.00","300.00","0.00","0.00","1200.00","200.00","200.00","100.00","0.00"
"1265","7858","2021-06-08","646","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1266","7859","2021-06-08","661","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1267","7860","2021-06-08","529","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1268","7861","2021-06-08","464","0.00","900.00","0.00","0.00","0.00","0.00","200.00","100.00","0.00"
"1269","7862","2021-06-08","650","0.00","900.00","0.00","0.00","0.00","200.00","200.00","0.00","0.00"
"1270","7863","2021-06-08","617","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1271","7864","2021-06-08","664","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1272","7865","2021-06-08","607","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1273","7866","2021-06-08","422","0.00","800.00","900.00","0.00","600.00","0.00","300.00","0.00","400.00"
"1274","7867","2021-06-08","604","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1275","7868","2021-06-08","548","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1276","7869","2021-06-08","516","0.00","500.00","0.00","0.00","0.00","0.00","200.00","100.00","0.00"
"1277","7870","2021-06-08","677","0.00","0.00","1300.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1278","7871","2021-06-08","449","0.00","2250.00","0.00","0.00","250.00","200.00","200.00","100.00","0.00"
"1279","7873","2021-06-08","563","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1280","7874","2021-06-08","634","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1281","7875","2021-06-08","559","0.00","1800.00","1800.00","700.00","1200.00","200.00","200.00","100.00","0.00"
"1282","7876","2021-06-08","628","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1284","7878","2021-06-08","451","0.00","1300.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1285","7879","2021-06-08","540","0.00","1300.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1286","7880","2021-06-08","507","0.00","700.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1287","7881","2021-06-08","556","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1288","7882","2021-06-08","510","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1289","7883","2021-06-08","429","0.00","1300.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1290","7884","2021-06-08","632","0.00","1100.00","1400.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1291","7885","2021-06-08","488","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1292","7886","2021-06-08","424","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1293","7887","2021-05-31","563","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1294","7888","2021-05-31","634","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1295","7889","2021-05-31","465","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1296","7890","2021-06-01","504","0.00","2000.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1297","7891","2021-06-01","74","0.00","2800.00","100.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1298","7892","2021-06-08","440","0.00","1500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1299","7893","2021-06-08","633","0.00","700.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1300","7894","2021-06-08","472","0.00","2700.00","0.00","0.00","0.00","0.00","200.00","100.00","0.00"
"1301","7895","2021-06-08","671","0.00","1100.00","1800.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1302","7896","2021-06-08","657","0.00","650.00","0.00","2300.00","0.00","0.00","0.00","0.00","50.00"
"1303","7897","2021-06-07","410","0.00","300.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1304","7898","2021-06-07","417","0.00","400.00","800.00","0.00","600.00","0.00","300.00","0.00","0.00"
"1305","7899","2021-06-08","452","0.00","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1306","7900","2021-06-08","553","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1307","7901","2021-06-09","462","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1308","7902","2021-06-10","434","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1309","7903","2021-06-09","578","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1310","7904","2021-06-09","609","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1311","7905","2021-06-09","610","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1312","7906","2021-06-09","412","0.00","0.00","0.00","700.00","0.00","0.00","0.00","0.00","0.00"
"1313","7907","2021-06-09","612","0.00","0.00","500.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1314","7908","2021-06-09","567","0.00","1150.00","700.00","0.00","100.00","0.00","0.00","0.00","50.00"
"1315","7909","2021-06-09","666","0.00","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1316","7910","2021-06-10","494","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1317","7911","2021-06-10","443","0.00","350.00","0.00","0.00","0.00","0.00","200.00","50.00","0.00"
"1318","7912","2021-06-10","570","0.00","500.00","1000.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1319","7913","2021-06-10","571","0.00","550.00","0.00","0.00","0.00","200.00","200.00","50.00","0.00"
"1320","7914","2021-06-10","543","0.00","0.00","0.00","0.00","0.00","0.00","200.00","0.00","0.00"
"1321","7915","2021-06-10","457","0.00","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1322","7916","2021-06-10","460","0.00","0.00","0.00","0.00","0.00","0.00","200.00","0.00","0.00"
"1323","7917","2021-06-10","461","0.00","0.00","0.00","0.00","0.00","0.00","200.00","0.00","0.00"
"1324","7918","2021-06-10","474","0.00","0.00","317.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1325","7920","2021-06-08","411","0.00","1000.00","0.00","0.00","600.00","0.00","0.00","0.00","400.00"
"1326","7921","2021-06-10","432","0.00","1400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1327","7922","2021-06-10","521","0.00","1700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1328","7923","2021-06-08","676","0.00","500.00","500.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1329","7924","2021-06-08","448","0.00","800.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1330","7925","2021-06-10","602","0.00","200.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1331","7926","2021-06-08","583","0.00","2450.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00"
"1332","7927","2021-06-08","658","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1333","7928","2021-06-10","554","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1334","7929","2021-06-08","613","0.00","0.00","1400.00","0.00","600.00","100.00","200.00","100.00","0.00"
"1335","7930","2021-06-10","577","0.00","0.00","1340.00","0.00","600.00","200.00","200.00","100.00","60.00"
"1336","7931","2021-06-08","588","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1337","7932","2021-06-08","635","0.00","1500.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1338","7933","2021-06-08","519","0.00","1500.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1339","7934","2021-06-09","506","0.00","1500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1340","7936","2021-06-10","642","0.00","800.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1341","7937","2021-06-10","557","0.00","800.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1342","7938","2021-06-11","461","0.00","0.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00"
"1343","7939","2021-06-11","680","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1344","7940","2021-06-08","448","0.00","1600.00","1300.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1345","7941","2021-06-08","584","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1346","7942","2021-06-11","509","0.00","900.00","0.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1347","7943","2021-06-14","428","0.00","0.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1348","7945","2021-06-14","587","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1349","7946","2021-06-14","627","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1350","7947","2021-06-14","561","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1351","7948","2021-06-14","512","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1352","7949","2021-06-14","454","0.00","1550.00","0.00","0.00","0.00","200.00","200.00","50.00","0.00"
"1353","7950","2021-06-14","628","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1354","7951","2021-06-14","601","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1355","7952","2021-06-14","626","0.00","2100.00","300.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1356","7953","2021-06-14","524","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1357","7954","2021-06-14","460","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1358","7955","2021-06-14","412","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","200.00"
"1359","7956","2021-06-14","534","0.00","2700.00","100.00","1600.00","600.00","0.00","0.00","0.00","0.00"
"1360","7957","2021-06-14","491","0.00","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1361","7959","2021-06-15","538","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1362","7960","2021-06-15","461","0.00","100.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1363","7961","2021-06-15","575","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1364","7962","2021-06-15","522","0.00","0.00","0.00","0.00","500.00","200.00","200.00","100.00","0.00"
"1365","7963","2021-06-15","595","0.00","0.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1366","7964","2021-06-15","594","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1367","7965","2021-06-15","453","0.00","0.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1368","7966","2021-06-15","508","0.00","1850.00","0.00","0.00","0.00","0.00","50.00","100.00","0.00"
"1369","7967","2021-06-14","585","0.00","1500.00","1900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1370","7968","2021-06-15","413","0.00","2300.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1371","7969","2021-06-14","497","0.00","0.00","2000.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1372","7970","2021-06-15","565","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1373","7973","2021-06-10","547","0.00","0.00","367.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1374","7975","2021-06-10","641","0.00","0.00","367.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1375","7976","2021-06-10","618","0.00","430.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1376","7977","2021-06-10","624","0.00","200.00","200.00","0.00","0.00","0.00","200.00","100.00","0.00"
"1377","7978","2021-06-10","536","0.00","300.00","200.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1378","7979","2021-06-10","625","0.00","400.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1379","7980","2021-06-10","670","0.00","0.00","0.00","0.00","0.00","200.00","200.00","0.00","0.00"
"1380","7981","2021-06-10","514","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1381","7983","2021-06-16","502","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1382","7984","2021-06-08","603","0.00","400.00","0.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1383","7987","2021-06-15","603","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1384","7988","2021-06-15","588","0.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1385","7989","2021-06-15","545","0.00","0.00","1500.00","0.00","600.00","0.00","0.00","0.00","200.00"
